-0.818182,0.0909091,-0.333333,0.098352
-0.818182,0.0909091,0.333333,0.0989215
-0.818182,0.0909091,1,0.256192
-0.818182,0.272727,-1,0.140281
-0.818182,0.272727,-0.333333,0.0268948
-0.818182,0.272727,0.333333,0.0289213
-0.818182,0.272727,1,0.148671
-0.818182,0.454545,-1,0.0554454
-0.818182,0.454545,-0.333333,-0.0274514
-0.818182,0.454545,0.333333,-0.025074
-0.818182,0.454545,1,0.0659166
-0.818182,0.636364,-1,-0.00791617
-0.818182,0.636364,-0.333333,-0.0672945
-0.818182,0.636364,0.333333,-0.0637369
-0.818182,0.636364,1,0.00278329
-0.818182,0.818182,-1,-0.0531663
-0.818182,0.818182,-0.333333,-0.07907
-0.818182,0.818182,0.333333,-0.0777004
-0.818182,0.818182,1,-0.0435793
-0.818182,1,-1,-0.0848402
-0.818182,1,-0.333333,-0.0789731
-0.818182,1,0.333333,-0.0526694
-0.818182,1,1,-0.0731544
-0.636364,-1,-1,0.139981
-0.636364,-1,-0.333333,-0.0079119
-0.636364,-1,0.333333,-0.0619188
-0.636364,-1,1,0.0660577
-0.636364,-0.818182,-1,0.00712287
-0.636364,-0.818182,-0.333333,0.0244032
-0.636364,-0.818182,0.333333,-0.808495
-0.636364,-0.818182,1,-0.0484601
-0.636364,-0.636364,-1,0.25383
-0.636364,-0.636364,-0.333333,0.0323065
-0.636364,-0.636364,0.333333,-0.00384669
-0.636364,-0.636364,1,0.0153602
-0.636364,-0.454545,-1,-0.798202
-0.636364,-0.454545,-0.333333,0.0380653
-0.636364,-0.454545,0.333333,0.0508819
-0.636364,-0.454545,1,0.0285865
-0.636364,-0.272727,-1,0.26864
-0.636364,-0.272727,-0.333333,0.165211
-0.636364,-0.272727,0.333333,0.079016
-0.636364,-0.272727,1,0.0400757
-0.636364,-0.0909091,-1,0.246406
-0.636364,-0.0909091,-0.333333,0.0977642
-0.636364,-0.0909091,0.333333,0.0793069
-0.636364,-0.0909091,1,0.17429
-0.636364,0.0909091,-1,0.149069
-0.636364,0.0909091,-0.333333,0.0282477
-0.636364,0.0909091,0.333333,0.0219043
-0.636364,0.0909091,1,0.142795
-0.636364,0.272727,-1,0.067426
-0.636364,0.272727,-0.333333,-0.125297
-0.636364,0.272727,0.333333,-0.827723
-0.636364,0.272727,1,-0.0327021
-0.636364,0.454545,-1,0.00439026
-0.636364,0.454545,-0.333333,-0.0654863
-0.636364,0.454545,0.333333,-0.0796834
-0.636364,0.454545,1,0.00319013
-0.636364,0.636364,-1,-0.0420811
-0.636364,0.636364,-0.333333,-0.0764
-0.636364,0.636364,0.333333,-0.0671683
-0.636364,0.636364,1,-0.0398808
-0.636364,0.818182,-1,-0.0717024
-0.636364,0.818182,-0.333333,-0.0526694
-0.636364,0.818182,0.333333,-0.0775201
-0.636364,0.818182,1,-0.0732236
-0.636364,1,-1,-0.0785432
-0.636364,1,-0.333333,-0.0445492
-0.636364,1,0.333333,-0.00776437
-0.636364,1,1,-0.0732882
-0.454545,-1,-1,-0.054796
-0.454545,-1,-0.333333,-0.822317
-0.454545,-1,0.333333,-0.0925078
-0.454545,-1,1,-0.0573865
-0.454545,-0.636364,-1,0.0285865
-0.454545,-0.636364,-0.333333,0.047079
-0.454545,-0.636364,0.333333,0.0076422
-0.454545,-0.636364,1,-0.802005
-0.454545,-0.454545,-1,0.00823483
-0.454545,-0.454545,-0.333333,0.0719315
-0.454545,-0.454545,0.333333,0.0766942
-0.454545,-0.454545,1,0.00682905
-0.454545,-0.272727,-1,0.148802
-0.454545,-0.272727,-0.333333,0.0742653
-0.454545,-0.272727,0.333333,0.0319425
-0.454545,-0.272727,1,0.0374593
-0.454545,-0.0909091,-1,0.134203
-0.454545,-0.0909091,-0.333333,0.0207066
-0.454545,-0.0909091,0.333333,0.010075
-0.454545,-0.0909091,1,0.0791418
-0.454545,0.0909091,-1,-0.0338594
-0.454545,0.0909091,-0.333333,-0.828394
-0.454545,0.0909091,0.333333,-0.131816
-0.454545,0.0909091,1,0.0574967
-0.454545,0.454545,-1,-0.140103
-0.454545,0.454545,-0.333333,-0.0654476
-0.454545,0.454545,0.333333,-0.162857
-0.454545,0.454545,1,-0.842142
-0.454545,0.636364,-1,-0.0736728
-0.454545,0.636364,-0.333333,-0.0650296
-0.454545,0.636364,0.333333,-0.0364152
-0.454545,0.636364,1,-0.0836102
-0.454545,1,-1,-0.0357016
-0.454545,1,-0.333333,0.00753107
-0.454545,1,0.333333,0.0579225
-0.454545,1,1,0.0075311
-0.272727,-1,-1,-0.0565475
-0.272727,-1,-0.333333,0.0647329
-0.272727,-1,0.333333,0.0810561
-0.272727,-1,1,0.020309
-0.272727,-0.818182,-1,-0.815827
-0.272727,-0.818182,-0.333333,0.0222936
-0.272727,-0.818182,0.333333,0.150469
-0.272727,-0.818182,1,-0.0673371
-0.272727,-0.636364,-1,0.014796
-0.272727,-0.636364,-0.333333,0.0943449
-0.272727,-0.636364,0.333333,0.221104
-0.272727,-0.636364,1,0.089621
-0.272727,-0.454545,-1,0.0336564
-0.272727,-0.454545,-0.333333,0.0428659
-0.272727,-0.454545,0.333333,0.15785
-0.272727,-0.454545,1,0.129302
-0.272727,-0.272727,-1,0.0720574
-0.272727,-0.272727,-0.333333,0.0185953
-0.272727,-0.272727,0.333333,0.0817851
-0.272727,-0.272727,1,0.086048
-0.272727,-0.0909091,-1,0.052455
-0.272727,-0.0909091,-0.333333,-0.0252935
-0.272727,-0.0909091,0.333333,0.0187469
-0.272727,-0.0909091,1,0.0323297
-0.272727,0.0909091,-1,-0.00398813
-0.272727,0.0909091,-0.333333,-0.175259
-0.272727,0.0909091,0.333333,-0.840786
-0.272727,0.0909091,1,-0.101829
-0.272727,0.272727,-1,-0.842812
-0.272727,0.272727,-0.333333,-0.162377
-0.272727,0.272727,0.333333,-0.0622796
-0.272727,0.272727,1,-0.144986
-0.272727,0.454545,-1,-0.0854021
-0.272727,0.454545,-0.333333,-0.0319577
-0.272727,0.454545,0.333333,-0.031162
-0.272727,0.454545,1,-0.0835505
-0.272727,0.636364,-1,-0.0593936
-0.272727,0.636364,-0.333333,0.0151301
-0.272727,0.636364,0.333333,0.0183342
-0.272727,0.636364,1,-0.0560541
-0.272727,0.818182,-1,0.0237891
-0.272727,0.818182,-0.333333,0.0684993
-0.272727,0.818182,0.333333,0.0800634
-0.272727,0.818182,1,-0.00842169
-0.272727,1,-1,0.0145573
-0.272727,1,-0.333333,0.0734182
-0.272727,1,0.333333,0.138523
-0.272727,1,1,0.0360039
-0.0909091,-1,-1,0.0454797
-0.0909091,-1,-0.333333,0.153606
-0.0909091,-1,0.333333,0.16021
-0.0909091,-1,1,0.0898444
-0.0909091,-0.818182,-1,0.0986715
-0.0909091,-0.818182,-0.333333,0.240659
-0.0909091,-0.818182,0.333333,0.259837
-0.0909091,-0.818182,1,0.106755
-0.0909091,-0.636364,-1,0.143953
-0.0909091,-0.636364,-0.333333,0.196839
-0.0909091,-0.636364,0.333333,0.369436
-0.0909091,-0.636364,1,0.189858
-0.0909091,-0.454545,-1,0.103699
-0.0909091,-0.454545,-0.333333,0.111098
-0.0909091,-0.454545,0.333333,0.270746
-0.0909091,-0.454545,1,0.242576
-0.0909091,-0.272727,-1,0.0432531
-0.0909091,-0.272727,-0.333333,0.0410433
-0.0909091,-0.272727,0.333333,0.164001
-0.0909091,-0.272727,1,0.162139
-0.0909091,-0.0909091,-1,-0.0933087
-0.0909091,-0.0909091,-0.333333,-0.823426
-0.0909091,-0.0909091,0.333333,-0.0278598
-0.0909091,-0.0909091,1,0.0815346
-0.0909091,0.272727,-1,-0.178315
-0.0909091,0.272727,-0.333333,-0.0304179
-0.0909091,0.272727,0.333333,-0.120769
-0.0909091,0.272727,1,-0.842772
-0.0909091,0.454545,-1,-0.0555743
-0.0909091,0.454545,-0.333333,0.0187958
-0.0909091,0.454545,0.333333,0.0193026
-0.0909091,0.454545,1,-0.0550938
-0.0909091,0.636364,-1,-0.0132825
-0.0909091,0.636364,-0.333333,0.0827379
-0.0909091,0.636364,0.333333,0.0850345
-0.0909091,0.636364,1,-0.0124232
-0.0909091,0.818182,-1,0.0381729
-0.0909091,0.818182,-0.333333,0.150074
-0.0909091,0.818182,0.333333,0.167992
-0.0909091,0.818182,1,0.0434596
-0.0909091,1,-1,0.0822238
-0.0909091,1,-0.333333,0.164374
-0.0909091,1,0.333333,0.251619
-0.0909091,1,1,0.110853
0.0909091,-1,-1,0.115543
0.0909091,-1,-0.333333,0.260322
0.0909091,-1,0.333333,0.253325
0.0909091,-1,1,0.169462
0.0909091,-0.818182,-1,0.192995
0.0909091,-0.818182,-0.333333,0.394725
0.0909091,-0.818182,0.333333,0.40229
0.0909091,-0.818182,1,0.194342
0.0909091,-0.636364,-1,0.262131
0.0909091,-0.636364,-0.333333,0.326092
0.0909091,-0.636364,0.333333,0.57342
0.0909091,-0.636364,1,0.315486
0.0909091,-0.454545,-1,0.201128
0.0909091,-0.454545,-0.333333,0.206355
0.0909091,-0.454545,0.333333,0.418861
0.0909091,-0.454545,1,0.397525
0.0909091,-0.272727,-1,0.110847
0.0909091,-0.272727,-0.333333,0.105666
0.0909091,-0.272727,0.333333,0.27409
0.0909091,-0.272727,1,0.274717
0.0909091,-0.0909091,-1,0.0383513
0.0909091,-0.0909091,-0.333333,0.012435
0.0909091,-0.0909091,0.333333,0.0851893
0.0909091,-0.0909091,1,0.154719
0.0909091,0.0909091,-1,-0.825412
0.0909091,0.0909091,-0.333333,-0.112587
0.0909091,0.0909091,0.333333,0.052398
0.0909091,0.0909091,1,-0.0312537
0.0909091,0.272727,-1,-0.048409
0.0909091,0.272727,-0.333333,0.0195719
0.0909091,0.272727,0.333333,0.027635
0.0909091,0.272727,1,-0.00182666
0.0909091,0.454545,-1,-0.0116792
0.0909091,0.454545,-0.333333,0.0853285
0.0909091,0.454545,0.333333,0.0858332
0.0909091,0.454545,1,-0.00703615
0.0909091,0.636364,-1,0.0439212
0.0909091,0.636364,-0.333333,0.170669
0.0909091,0.636364,0.333333,0.171955
0.0909091,0.636364,1,0.044543
0.0909091,0.818182,-1,0.113527
0.0909091,0.818182,-0.333333,0.266101
0.0909091,0.818182,0.333333,0.282906
0.0909091,0.818182,1,0.118102
0.0909091,1,-1,0.175925
0.0909091,1,-0.333333,0.286719
0.0909091,1,0.333333,0.403204
0.0909091,1,1,0.209728
0.272727,-1,-1,0.203594
0.272727,-1,-0.333333,0.375494
0.272727,-1,0.333333,0.18961
0.272727,-1,1,0.24022
0.272727,-0.818182,-1,0.315971
0.272727,-0.818182,-0.333333,0.58686
0.272727,-0.818182,0.333333,0.434096
0.272727,-0.818182,1,0.279448
0.272727,-0.636364,-1,0.422814
0.272727,-0.636364,-0.333333,0.496884
0.272727,-0.636364,0.333333,0.855825
0.272727,-0.636364,1,0.481464
0.272727,-0.454545,-1,0.330063
0.272727,-0.454545,-0.333333,0.330333
0.272727,-0.454545,0.333333,0.610953
0.272727,-0.454545,1,0.609857
0.272727,-0.272727,-1,0.21822
0.272727,-0.272727,-0.333333,0.296263
0.272727,-0.272727,0.333333,0.411052
0.272727,-0.272727,1,0.419069
0.272727,0.0909091,-1,0.010333
0.272727,0.0909091,-0.333333,0.0388657
0.272727,0.0909091,0.333333,0.121578
0.272727,0.0909091,1,0.0600989
0.272727,0.272727,-1,0.00114586
0.272727,0.272727,-0.333333,0.0851945
0.272727,0.272727,0.333333,0.0884008
0.272727,0.272727,1,0.0531381
0.272727,0.454545,-1,0.0448123
0.272727,0.454545,-0.333333,0.171666
0.272727,0.454545,0.333333,0.168627
0.272727,0.454545,1,0.0457867
0.272727,0.636364,-1,0.118396
0.272727,0.636364,-0.333333,0.285087
0.272727,0.636364,0.333333,0.283846
0.272727,0.636364,1,0.11806
0.272727,0.818182,-1,0.212406
0.272727,0.818182,-0.333333,0.42111
0.272727,0.818182,0.333333,0.432645
0.272727,0.818182,1,0.21525
0.272727,1,-1,0.301201
0.272727,1,-0.333333,0.45102
0.272727,1,0.333333,0.606742
0.272727,1,1,0.339598
0.454545,-1,-1,0.238472
0.454545,-1,-0.333333,0.172701
0.454545,-1,0.333333,0.238472
0.454545,-1,1,0.172701
0.454545,-0.454545,-1,0.497091
0.454545,-0.454545,-0.333333,0.426403
0.454545,-0.454545,0.333333,0.497093
0.454545,-0.454545,1,0.857753
0.454545,-0.272727,-1,0.327294
0.454545,-0.272727,-0.333333,0.270811
0.454545,-0.272727,0.333333,0.327317
0.454545,-0.272727,1,0.576016
0.454545,-0.0909091,-1,0.267936
0.454545,-0.0909091,-0.333333,0.157
0.454545,-0.0909091,0.333333,0.198189
0.454545,-0.0909091,1,0.380871
0.454545,0.0909091,-1,0.081397
0.454545,0.0909091,-0.333333,0.0874016
0.454545,0.0909091,0.333333,0.10546
0.454545,0.0909091,1,0.226218
0.454545,0.272727,-1,0.0570174
0.454545,0.272727,-0.333333,0.163971
0.454545,0.272727,0.333333,0.145646
0.454545,0.272727,1,0.130002
0.454545,0.454545,-1,0.117421
0.454545,0.454545,-0.333333,0.279294
0.454545,0.454545,0.333333,0.248033
0.454545,0.454545,1,0.108734
0.454545,0.636364,-1,0.214961
0.454545,0.636364,-0.333333,0.43047
0.454545,0.636364,0.333333,0.403423
0.454545,0.636364,1,0.20792
0.454545,0.818182,-1,0.341779
0.454545,0.818182,-0.333333,0.627029
0.454545,0.818182,0.333333,0.615498
0.454545,0.818182,1,0.338939
0.454545,1,-1,0.468926
0.454545,1,-0.333333,0.672131
0.454545,1,0.333333,0.880611
0.454545,1,1,0.509838
0.636364,-1,-1,0.18961
0.636364,-1,-0.333333,0.375494
0.636364,-1,0.333333,0.203594
0.636364,-1,1,0.24022
0.636364,-0.818182,-1,0.434096
0.636364,-0.818182,-0.333333,0.58686
0.636364,-0.818182,0.333333,0.315971
0.636364,-0.818182,1,0.279448
0.636364,-0.636364,-1,0.855825
0.636364,-0.636364,-0.333333,0.496886
0.636364,-0.636364,0.333333,0.422816
0.636364,-0.636364,1,0.481464
0.636364,-0.454545,-1,0.610956
0.636364,-0.454545,-0.333333,0.330359
0.636364,-0.454545,0.333333,0.330089
0.636364,-0.454545,1,0.60986
0.636364,-0.272727,-1,0.399278
0.636364,-0.272727,-0.333333,0.202104
0.636364,-0.272727,0.333333,0.206724
0.636364,-0.272727,1,0.419105
0.636364,-0.0909091,-1,0.25002
0.636364,-0.0909091,-0.333333,0.105537
0.636364,-0.0909091,0.333333,0.111816
0.636364,-0.0909091,1,0.271891
0.636364,0.0909091,-1,0.144681
0.636364,0.0909091,-0.333333,0.13037
0.636364,0.0909091,0.333333,0.0564486
0.636364,0.0909091,1,0.159176
0.636364,0.272727,-1,0.107735
0.636364,0.272727,-0.333333,0.226882
0.636364,0.272727,0.333333,0.109093
0.636364,0.272727,1,0.0882778
0.636364,0.454545,-1,0.203263
0.636364,0.454545,-0.333333,0.375746
0.636364,0.454545,0.333333,0.204394
0.636364,0.454545,1,0.150033
0.636364,0.636364,-1,0.334387
0.636364,0.636364,-0.333333,0.579558
0.636364,0.636364,0.333333,0.334958
0.636364,0.636364,1,0.269424
0.636364,0.818182,-1,0.507663
0.636364,0.818182,-0.333333,0.860331
0.636364,0.818182,0.333333,0.507712
0.636364,0.818182,1,0.431248
0.818182,-1,-1,0.253325
0.818182,-1,-0.333333,0.260322
0.818182,-1,0.333333,0.115543
0.818182,-1,1,0.169462
0.818182,-0.818182,-1,0.40229
0.818182,-0.818182,-0.333333,0.394727
0.818182,-0.818182,0.333333,0.192997
0.818182,-0.818182,1,0.194342
0.818182,-0.636364,-1,0.573423
0.818182,-0.636364,-0.333333,0.326118
0.818182,-0.636364,0.333333,0.262157
0.818182,-0.636364,1,0.31549
0.818182,-0.454545,-1,0.418898
0.818182,-0.454545,-0.333333,0.206667
0.818182,-0.454545,0.333333,0.201441
0.818182,-0.454545,1,0.397562
0.818182,-0.272727,-1,0.274933
0.818182,-0.272727,-0.333333,0.112609
0.818182,-0.272727,0.333333,0.114927
0.818182,-0.272727,1,0.275151
0.818182,-0.0909091,-1,0.163091
0.818182,-0.0909091,-0.333333,0.0453776
0.818182,-0.0909091,0.333333,0.0457168
0.818182,-0.0909091,1,0.164927
0.818182,0.0909091,-1,0.0883543
0.818182,0.0909091,-0.333333,0.0817783
0.818182,0.0909091,0.333333,0.00844334
0.818182,0.0909091,1,0.0810328
0.818182,0.272727,-1,0.134758
0.818182,0.272727,-0.333333,0.166092
0.818182,0.272727,0.333333,0.0540549
0.818182,0.272727,1,0.04276
0.818182,0.454545,-1,0.248274
0.818182,0.454545,-0.333333,0.281061
0.818182,0.454545,0.333333,0.12723
0.818182,0.454545,1,0.111288
0.818182,0.636364,-1,0.403571
0.818182,0.636364,-0.333333,0.431362
0.818182,0.636364,0.333333,0.221855
0.818182,0.636364,1,0.209894
0.818182,0.818182,-1,0.61557
0.818182,0.818182,-0.333333,0.627105
0.818182,0.818182,0.333333,0.342426
0.818182,0.818182,1,0.339582
0.818182,1,-1,0.880618
0.818182,1,-0.333333,0.672141
0.818182,1,0.333333,0.468986
0.818182,1,1,0.509893
1,-1,-1,0.16021
1,-1,-0.333333,0.15994
1,-1,0.333333,0.0961385
1,-1,1,0.0961771
1,-0.818182,-1,0.25984
1,-0.818182,-0.333333,0.249433
1,-0.818182,0.333333,0.168672
1,-0.818182,1,0.115505
1,-0.636364,-1,0.369473
1,-0.636364,-0.333333,0.208987
1,-0.636364,0.333333,0.238944
1,-0.636364,1,0.201729
1,-0.454545,-1,0.27118
1,-0.454545,-0.333333,0.123427
1,-0.454545,0.333333,0.176641
1,-0.454545,1,0.251669
1,-0.272727,-1,0.16487
1,-0.272727,-0.333333,0.0521761
1,-0.272727,0.333333,0.0969947
1,-0.272727,1,0.169095
1,-0.0909091,-1,0.0818263
1,-0.0909091,-0.333333,0.00223552
1,-0.0909091,0.333333,0.0329093
1,-0.0909091,1,0.0884945
1,0.0909091,-1,0.031689
1,0.0909091,-0.333333,0.0343153
1,0.0909091,0.333333,-0.00289594
1,0.0909091,1,0.02645
1,0.272727,-1,0.0839734
1,0.272727,-0.333333,0.100784
1,0.272727,0.333333,0.0421762
1,0.272727,1,0.00331188
1,0.454545,-1,0.171592
1,0.454545,-0.333333,0.186615
1,0.454545,0.333333,0.111147
1,0.454545,1,0.0619158
1,0.636364,-1,0.285685
1,0.636364,-0.333333,0.295627
1,0.636364,0.333333,0.198814
1,0.636364,1,0.137593
1,0.818182,-1,0.433544
1,0.818182,-0.333333,0.43322
1,0.818182,0.333333,0.309664
1,0.818182,1,0.234053
1,1,-1,0.606825
1,1,-0.333333,0.467363
1,1,0.333333,0.431597
1,1,1,0.356463
